row_id,stem摘要,提议case_group_id,提议subquestion_index,归属证据,置信度,case_group_fingerprint,row_granularity,gen,group_size,group_distinct_indexes,index_duplicated,index_answer_conflict,group_contiguous,exam_year,original_id,source_chunk_id,has_answer
9559,1. 指出工程质量计划编制和管理中的不妥之处，并写出正确做法。工程质量计划中应设置质量控制点的关键部位和环节有哪些？,2023-case3,1,bg_fp=53744e961e672050(bg529字)|idx_src=stem_ordinal|gen=g2_exam_chunk|case_no_src=page_order|anchor=第1题|case_hash8=4b4d46ec,high,53744e961e672050,single_subquestion,g2_exam_chunk,8,4,True,False,True,2023,EXAM_1A434000_P0015_01_CASE_4b4d46ec,EXAM_1A434000_P0015_01,True
17371,1. 指出工程质量计划编制和管理中的不妥之处，并写出正确做法。工程质量计划中应设置质量控制点的关键部位和环节有哪些？,2023-case3,1,bg_fp=53744e961e672050(bg529字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,53744e961e672050,single_subquestion,g3_exam_year,8,4,True,False,True,2023,EXAM_2023_1A434000_ff97cae4,,True
8993,2. 灌注桩桩身完整性检测方法还有哪些？桩身完整性抽检数量的标准规定有哪些？,2023-case3,2,bg_fp=53744e961e672050(bg529字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,53744e961e672050,single_subquestion,g1_auto,8,4,True,False,True,2023,AUTO_14492a2078ad0636,,True
17372,2. 灌注桩桩身完整性检测方法还有哪些？桩身完整性抽检数量的标准规定有哪些？,2023-case3,2,bg_fp=53744e961e672050(bg529字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,53744e961e672050,single_subquestion,g3_exam_year,8,4,True,False,True,2023,EXAM_2023_1A434000_0a72df3c,,True
8994,3. 指出钢筋连接接头面积百分率等要求中的不妥之处，并写出正确做法。（本问题 2 项不妥之处，多答不得分）现场钢筋直螺纹接头加工和安装质量检测专用工具有哪些？,2023-case3,3,bg_fp=53744e961e672050(bg529字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,53744e961e672050,single_subquestion,g1_auto,8,4,True,False,True,2023,AUTO_98f498fad0145a38,,True
17373,3. 指出钢筋连接接头面积百分率等要求中的不妥之处，并写出正确做法。（本问题 2 项不妥之处，多答不得分）现场钢筋直螺纹接头加工和安装质量检测专用工具有哪些？,2023-case3,3,bg_fp=53744e961e672050(bg529字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,53744e961e672050,single_subquestion,g3_exam_year,8,4,True,False,True,2023,EXAM_2023_1A434000_3a0f45e9,,True
8995,4. 写出屋面卷材流淌原因分析中的不妥项（本问题 3 项不妥之处，多答不得分）写出钉钉子法的正确做法。,2023-case3,4,bg_fp=53744e961e672050(bg529字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,53744e961e672050,single_subquestion,g1_auto,8,4,True,False,True,2023,AUTO_b2212042e6d3fe3f,,True
17374,4. 写出屋面卷材流淌原因分析中的不妥项（本问题 3 项不妥之处，多答不得分）写出钉钉子法的正确做法。,2023-case3,4,bg_fp=53744e961e672050(bg529字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,53744e961e672050,single_subquestion,g3_exam_year,8,4,True,False,True,2023,EXAM_2023_1A434000_c250454b,,True
9576,1. 通常情况下，一套完整的建筑工程土建施工图纸由哪几部分组成？,2023-case4,1,bg_fp=839eba9b33abea0f(bg525字)|idx_src=stem_ordinal|gen=g2_exam_chunk|case_no_src=page_order|anchor=第17页|case_hash8=607323a1,high,839eba9b33abea0f,single_subquestion,g2_exam_chunk,11,5,True,False,True,2023,EXAM_1A432000_P0017_01_CASE_607323a1,EXAM_1A432000_P0017_01,True
17376,1. 通常情况下，一套完整的建筑工程土建施工图纸由哪几部分组成？,2023-case4,1,bg_fp=839eba9b33abea0f(bg525字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,839eba9b33abea0f,single_subquestion,g3_exam_year,11,5,True,False,True,2023,EXAM_2023_1A432000_f2b933a9,,True
8998,2. 除质量标准、工期、工程价款与支付方式外，签订合同签约时还应明确哪些事项？,2023-case4,2,bg_fp=839eba9b33abea0f(bg525字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,839eba9b33abea0f,single_subquestion,g1_auto,11,5,True,False,True,2023,AUTO_9473967ac6b0cb12,,True
17377,2. 除质量标准、工期、工程价款与支付方式外，签订合同签约时还应明确哪些事项？,2023-case4,2,bg_fp=839eba9b33abea0f(bg525字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,839eba9b33abea0f,single_subquestion,g3_exam_year,11,5,True,False,True,2023,EXAM_2023_1A432000_252bb85e,,True
8999,3. 建筑工程施工平面管理的总体要求还有哪些？,2023-case4,3,bg_fp=839eba9b33abea0f(bg525字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,839eba9b33abea0f,single_subquestion,g1_auto,11,5,True,False,True,2023,AUTO_04533541fcc8c5b1,,True
17378,3. 建筑工程施工平面管理的总体要求还有哪些？,2023-case4,3,bg_fp=839eba9b33abea0f(bg525字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,839eba9b33abea0f,single_subquestion,g3_exam_year,11,5,True,False,True,2023,EXAM_2023_1A432000_5b2f01aa,,True
9000,4. 分别计算签约合同价中的项目措施费、安全文明施工费、签约合同价各是多少万元？（计算结果四舍五入取整数）,2023-case4,4,bg_fp=839eba9b33abea0f(bg525字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,839eba9b33abea0f,single_subquestion,g1_auto,11,5,True,False,True,2023,AUTO_a708fab6c904816f,,True
17379,4. 分别计算签约合同价中的项目措施费、安全文明施工费、签约合同价各是多少万元？（计算结果四舍五入取整数）,2023-case4,4,bg_fp=839eba9b33abea0f(bg525字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,839eba9b33abea0f,single_subquestion,g3_exam_year,11,5,True,False,True,2023,EXAM_2023_1A432000_8b6cfbef,,True
9001,5. 用单位工程量成本比较法列式计算选用哪种型号的设备。（计算公式：C=(R+F×X)/(Q×X)）除考虑经济性外，施工机械设备选择原则还有哪些？,2023-case4,5,bg_fp=839eba9b33abea0f(bg525字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,medium,839eba9b33abea0f,single_subquestion,g1_auto,11,5,True,True,True,2023,AUTO_a5a424282415ea97,,True
17380,5. 用单位工程量成本比较法列式计算选用哪种型号的设备。（计算公式：C=(R+F×X)/(Q×X)）除考虑经济性外，施工机械设备选择原则还有哪些？,2023-case4,5,bg_fp=839eba9b33abea0f(bg525字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,medium,839eba9b33abea0f,single_subquestion,g3_exam_year,11,5,True,True,True,2023,EXAM_2023_1A432000_94b4f86a,,True
9612,1. 建筑工程施工安全检查的主要形式还有哪些？作业班组安全检查的时间有哪些？,2023-case5,1,bg_fp=e42d533c047658ad(bg692字)|idx_src=stem_ordinal|gen=g2_exam_chunk|case_no_src=page_order|anchor=第1题|case_hash8=7ac2f8e4,high,e42d533c047658ad,single_subquestion,g2_exam_chunk,10,5,True,False,True,2023,EXAM_1A436000_P0019_01_CASE_7ac2f8e4,EXAM_1A436000_P0019_01,True
17382,1. 建筑工程施工安全检查的主要形式还有哪些？作业班组安全检查的时间有哪些？,2023-case5,1,bg_fp=e42d533c047658ad(bg692字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,e42d533c047658ad,single_subquestion,g3_exam_year,10,5,True,False,True,2023,EXAM_2023_1A436000_201c4999,,True
9004,2. 施工现场布置塔吊时应考虑的因素还有哪些？安全检查标准中塔式起重机的一般项目有哪些？,2023-case5,2,bg_fp=e42d533c047658ad(bg692字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,e42d533c047658ad,single_subquestion,g1_auto,10,5,True,False,True,2023,AUTO_b855a7f059964c69,,True
17383,2. 施工现场布置塔吊时应考虑的因素还有哪些？安全检查标准中塔式起重机的一般项目有哪些？,2023-case5,2,bg_fp=e42d533c047658ad(bg692字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,e42d533c047658ad,single_subquestion,g3_exam_year,10,5,True,False,True,2023,EXAM_2023_1A436000_4b85193a,,True
9005,3. 指出钢结构施工高处作业安全防护方案中的不妥之处，并写出正确做法。（本问题 3 项不妥，多答不得分）安全防护栏杆的条纹警戒标示用什么颜色？,2023-case5,3,bg_fp=e42d533c047658ad(bg692字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,e42d533c047658ad,single_subquestion,g1_auto,10,5,True,False,True,2023,AUTO_e5a9f30b862ffb79,,True
17384,3. 指出钢结构施工高处作业安全防护方案中的不妥之处，并写出正确做法。（本问题 3 项不妥，多答不得分）安全防护栏杆的条纹警戒标示用什么颜色？,2023-case5,3,bg_fp=e42d533c047658ad(bg692字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,e42d533c047658ad,single_subquestion,g3_exam_year,10,5,True,False,True,2023,EXAM_2023_1A436000_b6ca75b1,,True
9006,4. 指出装修阶段施工用电专项安全检查中的不妥之处，并写出正确做法。（本小题 3 项不妥，多答不得分）,2023-case5,4,bg_fp=e42d533c047658ad(bg692字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,e42d533c047658ad,single_subquestion,g1_auto,10,5,True,False,True,2023,AUTO_b00c8482e3055cc8,,True
17385,4. 指出装修阶段施工用电专项安全检查中的不妥之处，并写出正确做法。（本小题 3 项不妥，多答不得分）,2023-case5,4,bg_fp=e42d533c047658ad(bg692字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,e42d533c047658ad,single_subquestion,g3_exam_year,10,5,True,False,True,2023,EXAM_2023_1A436000_69e3559e,,True
9007,5. 写出表 5-1 中绿色建筑评价指标空缺评分项。计算绿色建筑评价总得分。并判断是否满足绿色三星标准？,2023-case5,5,bg_fp=e42d533c047658ad(bg692字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,e42d533c047658ad,single_subquestion,g1_auto,10,5,True,False,True,2023,AUTO_4a1d1c6f9ff7980a,,True
17386,5. 写出表 5-1 中绿色建筑评价指标空缺评分项。计算绿色建筑评价总得分。并判断是否满足绿色三星标准？,2023-case5,5,bg_fp=e42d533c047658ad(bg692字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,e42d533c047658ad,single_subquestion,g3_exam_year,10,5,True,False,True,2023,EXAM_2023_1A436000_2f0a2f45,,True
9682,新建保障房住宅小区工程，地下2层，地上8~10层，总建筑面积18.5万平方米。基础采用钢筋混凝土灌注桩，地上为装配式钢混凝土结构。项目部遵循《绿色建造技术导则（试行）》（建办质〔2021〕9号）规定，结合工程施工需要，积极应用云计算、移动通信、机器人等与绿色建造相关的信息技术。并,2025-case1,1,bg_fp=fbd26c9c5d0d9276(bg547字)|idx_src=stem_tail_ordinal|gen=g2_exam_chunk|case_no_src=page_order|anchor=案例题(一)|case_hash8=e3883970,medium,fbd26c9c5d0d9276,single_subquestion,g2_exam_chunk,11,4,True,False,True,2025,EXAM_1A434000_P0010_04_CASE_e3883970,EXAM_1A434000_P0010_04,True
17448,新建保障房住宅小区工程，地下2层，地上8~10层，总建筑面积18.5万平方米。基础采用钢筋混凝土灌注桩，地上为装配式钢混凝土结构。项目部遵循《绿色建造技术导则（试行）》（建办质〔2021〕9号）规定，结合工程施工需要，积极应用云计算、移动通信、机器人等与绿色建造相关的信息技术。并,2025-case1,1,bg_fp=fbd26c9c5d0d9276(bg547字)|idx_src=stem_tail_ordinal|gen=g3_exam_year|case_no_src=page_order,medium,fbd26c9c5d0d9276,single_subquestion,g3_exam_year,11,4,True,False,True,2025,EXAM_2025_1A434000_6678b3af,,True
9056,新建保障房住宅小区工程，地下2层，地上8~10层，总建筑面积18.5万平方米。基础采用钢筋混凝土灌注桩，地上为装配式钢混凝土结构。项目部遵循《绿色建造技术导则（试行）》（建办质〔2021〕9号）规定，结合工程施工需要，积极应用云计算、移动通信、机器人等与绿色建造相关的信息技术。并,2025-case1,2,bg_fp=fbd26c9c5d0d9276(bg539字)|idx_src=stem_tail_ordinal|gen=g1_auto|case_no_src=page_order,medium,fbd26c9c5d0d9276,single_subquestion,g1_auto,11,4,True,False,True,2025,AUTO_2f4aeea719f534c2,,True
17449,新建保障房住宅小区工程，地下2层，地上8~10层，总建筑面积18.5万平方米。基础采用钢筋混凝土灌注桩，地上为装配式钢混凝土结构。项目部遵循《绿色建造技术导则（试行）》（建办质〔2021〕9号）规定，结合工程施工需要，积极应用云计算、移动通信、机器人等与绿色建造相关的信息技术。并,2025-case1,2,bg_fp=fbd26c9c5d0d9276(bg539字)|idx_src=stem_tail_ordinal|gen=g3_exam_year|case_no_src=page_order,medium,fbd26c9c5d0d9276,single_subquestion,g3_exam_year,11,4,True,False,True,2025,EXAM_2025_1A434000_2bc917eb,,True
9057,新建保障房住宅小区工程，地下2层，地上8~10层，总建筑面积18.5万平方米。基础采用钢筋混凝土灌注桩，地上为装配式钢混凝土结构。项目部遵循《绿色建造技术导则（试行）》（建办质〔2021〕9号）规定，结合工程施工需要，积极应用云计算、移动通信、机器人等与绿色建造相关的信息技术。并,2025-case1,3,bg_fp=fbd26c9c5d0d9276(bg560字)|idx_src=stem_tail_ordinal|gen=g1_auto|case_no_src=page_order,medium,fbd26c9c5d0d9276,single_subquestion,g1_auto,11,4,True,False,True,2025,AUTO_60b0da088df85fd1,,True
17450,新建保障房住宅小区工程，地下2层，地上8~10层，总建筑面积18.5万平方米。基础采用钢筋混凝土灌注桩，地上为装配式钢混凝土结构。项目部遵循《绿色建造技术导则（试行）》（建办质〔2021〕9号）规定，结合工程施工需要，积极应用云计算、移动通信、机器人等与绿色建造相关的信息技术。并,2025-case1,3,bg_fp=fbd26c9c5d0d9276(bg560字)|idx_src=stem_tail_ordinal|gen=g3_exam_year|case_no_src=page_order,medium,fbd26c9c5d0d9276,single_subquestion,g3_exam_year,11,4,True,False,True,2025,EXAM_2025_1A434000_03e4da68,,True
9058,新建保障房住宅小区工程，地下2层，地上8~10层，总建筑面积18.5万平方米。基础采用钢筋混凝土灌注桩，地上为装配式钢混凝土结构。项目部遵循《绿色建造技术导则（试行）》（建办质〔2021〕9号）规定，结合工程施工需要，积极应用云计算、移动通信、机器人等与绿色建造相关的信息技术。并,2025-case1,4,bg_fp=fbd26c9c5d0d9276(bg543字)|idx_src=stem_tail_ordinal|gen=g1_auto|case_no_src=page_order,medium,fbd26c9c5d0d9276,single_subquestion,g1_auto,11,4,True,False,True,2025,AUTO_020e6dcbc03132e8,,True
17451,新建保障房住宅小区工程，地下2层，地上8~10层，总建筑面积18.5万平方米。基础采用钢筋混凝土灌注桩，地上为装配式钢混凝土结构。项目部遵循《绿色建造技术导则（试行）》（建办质〔2021〕9号）规定，结合工程施工需要，积极应用云计算、移动通信、机器人等与绿色建造相关的信息技术。并,2025-case1,4,bg_fp=fbd26c9c5d0d9276(bg543字)|idx_src=stem_tail_ordinal|gen=g3_exam_year|case_no_src=page_order,medium,fbd26c9c5d0d9276,single_subquestion,g3_exam_year,11,4,True,False,True,2025,EXAM_2025_1A434000_fff872fd,,True
9701,1. 灌注桩混凝土强度检验试件取样是否正确？除桩位偏差外，灌注桩的偏差检验项目还有哪些？桩身缺陷的检测方法有哪些？,2025-case3,1,bg_fp=1cf3b196060f1105(bg334字)|idx_src=stem_ordinal|gen=g2_exam_chunk|case_no_src=page_order|anchor=第(三)题参考答案|case_hash8=1658d403,high,1cf3b196060f1105,single_subquestion,g2_exam_chunk,10,4,True,False,True,2025,EXAM_1A432000_P0013_01_CASE_1658d403,EXAM_1A432000_P0013_01,True
17457,1. 灌注桩混凝土强度检验试件取样是否正确？除桩位偏差外，灌注桩的偏差检验项目还有哪些？桩身缺陷的检测方法有哪些？,2025-case3,1,bg_fp=1cf3b196060f1105(bg334字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,1cf3b196060f1105,single_subquestion,g3_exam_year,10,4,True,False,True,2025,EXAM_2025_1A432000_78ad6d07,,True
9063,2. 改正混凝土浇筑方案中的不妥之处。混凝土结构实体检验项目还有哪些？,2025-case3,2,bg_fp=1cf3b196060f1105(bg334字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,1cf3b196060f1105,single_subquestion,g1_auto,10,4,True,False,True,2025,AUTO_9a053be9866d8c58,,True
17458,2. 改正混凝土浇筑方案中的不妥之处。混凝土结构实体检验项目还有哪些？,2025-case3,2,bg_fp=1cf3b196060f1105(bg334字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,1cf3b196060f1105,single_subquestion,g3_exam_year,10,4,True,False,True,2025,EXAM_2025_1A432000_7d6dbd98,,True
9064,3. 叠合板吊装后，对板底接缝校核的偏差项目有哪些？板底接缝高差不满足要求时如何进行调节？预制梁和叠合板的安装顺序应遵循什么原则？,2025-case3,3,bg_fp=1cf3b196060f1105(bg334字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,1cf3b196060f1105,single_subquestion,g1_auto,10,4,True,False,True,2025,AUTO_c5e6212f7598a322,,True
17459,3. 叠合板吊装后，对板底接缝校核的偏差项目有哪些？板底接缝高差不满足要求时如何进行调节？预制梁和叠合板的安装顺序应遵循什么原则？,2025-case3,3,bg_fp=1cf3b196060f1105(bg334字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,1cf3b196060f1105,single_subquestion,g3_exam_year,10,4,True,False,True,2025,EXAM_2025_1A432000_71d3130e,,True
9065,4. 屋面卷材流淌现象按其程度分，有哪三种？可采用的治理方法各是什么？,2025-case3,4,bg_fp=1cf3b196060f1105(bg334字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,1cf3b196060f1105,single_subquestion,g1_auto,10,4,True,False,True,2025,AUTO_fbee01c3a7a246fb,,True
17460,4. 屋面卷材流淌现象按其程度分，有哪三种？可采用的治理方法各是什么？,2025-case3,4,bg_fp=1cf3b196060f1105(bg334字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,1cf3b196060f1105,single_subquestion,g3_exam_year,10,4,True,False,True,2025,EXAM_2025_1A432000_c840fbaf,,True
9717,1. 通常进行资格预审的工程有哪些特点？资格预审的方法有哪些？,2025-case4,1,bg_fp=53b957b8cae43fbc(bg704字)|idx_src=stem_ordinal|gen=g2_exam_chunk|case_no_src=page_order|anchor=第(四)题背景资料|case_hash8=63045cd5,high,53b957b8cae43fbc,single_subquestion,g2_exam_chunk,15,5,True,False,True,2025,EXAM_1A432000_P0014_02_CASE_63045cd5,EXAM_1A432000_P0014_02,True
9726,1. 通常进行资格预审的工程有哪些特点？资格预审的方法有哪些？,2025-case4,1,bg_fp=53b957b8cae43fbc(bg705字)|idx_src=stem_ordinal|gen=g2_exam_chunk|case_no_src=page_order|anchor=第1题|case_hash8=e969f97f,high,53b957b8cae43fbc,single_subquestion,g2_exam_chunk,15,5,True,False,True,2025,EXAM_1A432000_P0015_01_CASE_e969f97f,EXAM_1A432000_P0015_01,True
17461,1. 通常进行资格预审的工程有哪些特点？资格预审的方法有哪些？,2025-case4,1,bg_fp=53b957b8cae43fbc(bg704字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,53b957b8cae43fbc,single_subquestion,g3_exam_year,15,5,True,False,True,2025,EXAM_2025_1A432000_3cfe0bc6,,True
17464,1. 通常进行资格预审的工程有哪些特点？资格预审的方法有哪些？,2025-case4,1,bg_fp=53b957b8cae43fbc(bg705字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,53b957b8cae43fbc,single_subquestion,g3_exam_year,15,5,True,False,True,2025,EXAM_2025_1A432000_4bcc07b0,,True
9067,2. 投标方案策划中的管理策划内容还有哪些？分别答出乙方对工程设计和施工任务的各项安排是否正确？,2025-case4,2,bg_fp=53b957b8cae43fbc(bg704字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,medium,53b957b8cae43fbc,single_subquestion,g1_auto,15,5,True,True,True,2025,AUTO_45ba6b3fd66a43c0,,True
9070,2. 投标方案策划中的管理策划内容还有哪些？分别答出乙方对工程设计和施工任务的各项安排是否正确？,2025-case4,2,bg_fp=53b957b8cae43fbc(bg705字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,medium,53b957b8cae43fbc,single_subquestion,g1_auto,15,5,True,True,True,2025,AUTO_815d37e070c962fc,,True
17462,2. 投标方案策划中的管理策划内容还有哪些？分别答出乙方对工程设计和施工任务的各项安排是否正确？,2025-case4,2,bg_fp=53b957b8cae43fbc(bg704字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,medium,53b957b8cae43fbc,single_subquestion,g3_exam_year,15,5,True,True,True,2025,EXAM_2025_1A432000_cc1d3eb9,,True
17465,2. 投标方案策划中的管理策划内容还有哪些？分别答出乙方对工程设计和施工任务的各项安排是否正确？,2025-case4,2,bg_fp=53b957b8cae43fbc(bg705字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,medium,53b957b8cae43fbc,single_subquestion,g3_exam_year,15,5,True,True,True,2025,EXAM_2025_1A432000_4eec6b06,,True
9071,3. 答出甲、乙方在招投标工作中的不妥之处。并说明理由。,2025-case4,3,bg_fp=53b957b8cae43fbc(bg705字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,53b957b8cae43fbc,single_subquestion,g1_auto,15,5,True,False,True,2025,AUTO_5779d3562c43f39d,,True
17466,3. 答出甲、乙方在招投标工作中的不妥之处。并说明理由。,2025-case4,3,bg_fp=53b957b8cae43fbc(bg705字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,53b957b8cae43fbc,single_subquestion,g3_exam_year,15,5,True,False,True,2025,EXAM_2025_1A432000_b3bd6d2b,,True
9072,4. 按照完全成本法计算的工程施工项目成本是多少亿元？（保留小数点后两位）施工成本控制过程从时间上贯穿于哪些阶段？,2025-case4,4,bg_fp=53b957b8cae43fbc(bg705字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,53b957b8cae43fbc,single_subquestion,g1_auto,15,5,True,False,True,2025,AUTO_438b460e992e6231,,True
17467,4. 按照完全成本法计算的工程施工项目成本是多少亿元？（保留小数点后两位）施工成本控制过程从时间上贯穿于哪些阶段？,2025-case4,4,bg_fp=53b957b8cae43fbc(bg705字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,53b957b8cae43fbc,single_subquestion,g3_exam_year,15,5,True,False,True,2025,EXAM_2025_1A432000_39f0ce40,,True
9073,5. 分步列式计算钢结构装饰架的造价是多少万元？（保留小数点后两位）,2025-case4,5,bg_fp=53b957b8cae43fbc(bg705字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,53b957b8cae43fbc,single_subquestion,g1_auto,15,5,True,False,True,2025,AUTO_3bb61dbc2873a7e5,,True
17468,5. 分步列式计算钢结构装饰架的造价是多少万元？（保留小数点后两位）,2025-case4,5,bg_fp=53b957b8cae43fbc(bg705字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,53b957b8cae43fbc,single_subquestion,g3_exam_year,15,5,True,False,True,2025,EXAM_2025_1A432000_c94712f9,,True
9751,1. 施工总承包工程项目经理应具备的执业资格有哪些？项目管理规范规定的项目经理权限还有哪些？,2025-case5,1,bg_fp=547f18a9905ee392(bg518字)|idx_src=stem_ordinal|gen=g2_exam_chunk|case_no_src=page_order|anchor=第1题|case_hash8=3414c4bc,medium,547f18a9905ee392,single_subquestion,g2_exam_chunk,12,5,True,True,True,2025,EXAM_1A436000_P0016_02_CASE_3414c4bc,EXAM_1A436000_P0016_02,True
9753,1. 施工总承包工程项目经理应具备的执业资格有哪些？项目管理规范规定的项目经理权限还有哪些？,2025-case5,1,bg_fp=547f18a9905ee392(bg520字)|idx_src=stem_ordinal|gen=g2_exam_chunk|case_no_src=page_order|anchor=参考答案|case_hash8=e1e39abc,medium,547f18a9905ee392,single_subquestion,g2_exam_chunk,12,5,True,True,True,2025,EXAM_1A436000_P0017_01_CASE_e1e39abc,EXAM_1A436000_P0017_01,True
17469,1. 施工总承包工程项目经理应具备的执业资格有哪些？项目管理规范规定的项目经理权限还有哪些？,2025-case5,1,bg_fp=547f18a9905ee392(bg518字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,medium,547f18a9905ee392,single_subquestion,g3_exam_year,12,5,True,True,True,2025,EXAM_2025_1A436000_bed8ed95,,True
17470,1. 施工总承包工程项目经理应具备的执业资格有哪些？项目管理规范规定的项目经理权限还有哪些？,2025-case5,1,bg_fp=547f18a9905ee392(bg520字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,medium,547f18a9905ee392,single_subquestion,g3_exam_year,12,5,True,True,True,2025,EXAM_2025_1A436000_e67ec8b7,,True
9077,2. 施工现场监管信息系统业务应用层子系统还有哪些？现场环境监管数据中包括哪些监测数据？,2025-case5,2,bg_fp=547f18a9905ee392(bg520字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,547f18a9905ee392,single_subquestion,g1_auto,12,5,True,False,True,2025,AUTO_db0ec72e1b30f78e,,True
17471,2. 施工现场监管信息系统业务应用层子系统还有哪些？现场环境监管数据中包括哪些监测数据？,2025-case5,2,bg_fp=547f18a9905ee392(bg520字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,547f18a9905ee392,single_subquestion,g3_exam_year,12,5,True,False,True,2025,EXAM_2025_1A436000_39c7fc16,,True
9078,3. 答出表5中B-F处的部门或人员。（如：A 项目经理）,2025-case5,3,bg_fp=547f18a9905ee392(bg520字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,547f18a9905ee392,single_subquestion,g1_auto,12,5,True,False,True,2025,AUTO_3f186f8f6d8c17a0,,True
17472,3. 答出表5中B-F处的部门或人员。（如：A 项目经理）,2025-case5,3,bg_fp=547f18a9905ee392(bg520字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,547f18a9905ee392,single_subquestion,g3_exam_year,12,5,True,False,True,2025,EXAM_2025_1A436000_9055e6fc,,True
9079,4. 按照施工活动专业分类的危险源类型还有哪些？判定为安全管理重大事故隐患的条件还有哪些？,2025-case5,4,bg_fp=547f18a9905ee392(bg520字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,547f18a9905ee392,single_subquestion,g1_auto,12,5,True,False,True,2025,AUTO_a52fd48b0e994f16,,True
17473,4. 按照施工活动专业分类的危险源类型还有哪些？判定为安全管理重大事故隐患的条件还有哪些？,2025-case5,4,bg_fp=547f18a9905ee392(bg520字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,547f18a9905ee392,single_subquestion,g3_exam_year,12,5,True,False,True,2025,EXAM_2025_1A436000_37dabf78,,True
9080,5. 现场安全检查方法还有哪些？“看”的方法中，还应检查哪些现场安全情况？,2025-case5,5,bg_fp=547f18a9905ee392(bg520字)|idx_src=stem_ordinal|gen=g1_auto|case_no_src=page_order,high,547f18a9905ee392,single_subquestion,g1_auto,12,5,True,False,True,2025,AUTO_5f454fabe6abf02b,,True
17474,5. 现场安全检查方法还有哪些？“看”的方法中，还应检查哪些现场安全情况？,2025-case5,5,bg_fp=547f18a9905ee392(bg520字)|idx_src=stem_ordinal|gen=g3_exam_year|case_no_src=page_order,high,547f18a9905ee392,single_subquestion,g3_exam_year,12,5,True,False,True,2025,EXAM_2025_1A436000_31751de0,,True
