row_id,stem摘要,原因分类,row_granularity,source_type,exam_year,original_id,bg_len,所属组(若已定),整题行span,has_answer
18030,______是结构设计中钢材强度的取值依据。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,15,,,True
18031,______是评价钢材使用可靠性的一个参数，其值愈大，表示安全性越______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,25,,,True
18032,钢材的塑性指标通常用______表示，其值越大，钢材的塑性越______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,22,,,True
18033,硅酸盐水泥的代号为______；普通水泥的代号______；矿渣水泥的代号为______；火山灰水泥的代号为______；粉煤灰水泥的代号为______；复合水泥______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,46,,,True
18034,水泥的技术要求包括______、______、______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,9,,,True
18035,国家标准规定，六大常用水泥的初凝时间均不得短于______min，硅酸盐水泥的终凝时间不得长于______h，其他五类常用水泥的终凝时间不得长于______h。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,53,,,True
18036,采用______法来测定水泥的______天和______天的______强度和______强度，根据测定结果来确定该水泥的强度等级。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,35,,,True
18037,在普通气候环境中，优选______水泥。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,12,,,True
18038,在干燥环境中优选______水泥。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,10,,,True
18039,在厚大体积混凝土中，不宜使用______水泥。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,15,,,True
18040,在受侵蚀介质作用的混凝土中，不宜使用______水泥。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,19,,,True
18041,快硬、早强或高强（>C50）混凝土，优选______水泥。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,16,,,True
18042,和易性包括______、______、______三个方面。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,9,,,True
18043,施工现场常用坍落度试验来测定混凝土拌合物的坍落度或坍落扩展度，作为______性指标，坍落度或坍落扩展度愈大表示流动性愈______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,52,,,True
18044,对坍落度值小于10mm的干硬性混凝土拌合物，则用维勃稠度试验测定其稠度作为______性指标，维勃稠度（s）值愈大表示流动性愈______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,50,,,True
18045,______是影响混凝土和易性的最主要因素。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,15,,,True
18046,混凝土立方体抗压标准强度，制作______mm标准试块在______养护条件下，______d龄期。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,26,,,True
18047,混凝土抗渗性直接影响到混凝土的______性和______性。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,18,,,True
18048,混凝土抗渗性主要与其______、______、______有关。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,12,,,True
18049,改善混凝土拌合物流动性的外加剂包括______剂、______剂、______剂。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,20,,,True
18050,调节混凝土凝结时间、硬化性能的外加剂包括______剂、______剂、______剂等。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,23,,,True
18051,______多用于冬期施工或紧急抢修工程。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,14,,,True
18052,混凝土碳化使混凝土的碱度______，______混凝土对钢筋的保护作用，可能导致钢筋______。显著______混凝土的收缩，使混凝土抗压强度______，但可能产生细微裂缝，而使混凝土抗拉强度、抗折强度______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,67,,,True
18053,引气剂可改善混凝土拌合物的______性，减少泌水离析，并能提高混凝土的______性和______性。同时，含气量的增加，混凝土弹性模量降低，对提高混凝土的______性有利。由于大量微气泡的存在，混凝土的抗压强度会有所______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,79,,,True
18054,烧结多孔砖孔洞率≥______，主要用于承重部位，砌筑时孔洞______于受压面。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,25,,,True
18055,烧结多孔砌块孔洞率≥______，主要用于承重部位，砌筑时孔洞______于受压面。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,26,,,True
18056,烧结空心砖，孔洞率≥______，用于框架填充墙和自承重隔墙。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
18072,天然花岗石属于______性硬石材，天然大理石属于______性中硬石材。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,23,,,True
18073,影响木材物理力学性质和应用的最主要的含水率指标是______和______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,25,,,True
18074,______可造成木材表面鼓凸。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,9,,,True
18075,______会使木材翘曲、开裂、接榫松动、拼缝不严。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,16,,,True
18076,木材变形在各方向上不同，顺纹方向最______，径向较______，弦向最______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,22,,,True
18077,安全玻璃包括______玻璃、______玻璃、______玻璃。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,12,,,True
18080,有机防火堵料（可塑性）的特性是长期______硬化；可塑性______；______重复使用；遇火时______；优异______性。应用封堵各种______形状孔洞，需经常更换或增减电缆、管道的场合。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,55,,,True
18081,无机防火堵料（速固型）的特性是固化快速；耐火极限与力学强度______；______承受一定重量；又有一定的可折性；有较好的______性能。应用封堵后______场合。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,53,,,True
18082,防火包（耐火包、阻火包）应用封堵______孔洞场所。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,17,,,True
18083,导热系数越小，保温性能越好，其中液体、非金属、金属、气体的导热系数从大到小排序的是______、______、______、______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,36,,,True
18084,材料吸湿受潮后，导热系数就会______。材料的导热系数随温度的升高而______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,27,,,True
18085,当热流平行于纤维方向时保温性能______，当垂直纤维方向时阻热性能______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,27,,,True
18088,水准仪主要测量______，经纬仪主要测量______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,14,,,True
18089,建筑物施工高程控制网计算公式：______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,14,,,True
18090,建筑变形测量精度等级分为______、______、______、______、______共五级。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,15,,,True
18091,变形测量的基准点分为______和______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,11,,,True
18092,在不同时期测量：采用相同的______、______、______、______；测量等级为特等、一等时：尚宜采用______、______。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,26,,,True
18094,大中型的施工项目施工测量平面控制测量步骤包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,24,,,True
18095,变形测量发现异常情况后，第三方测量单位应及时采取哪些措施？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,27,,,True
18098,排桩支护根据支撑情况可分为________式、________式、________式、________式支护结构。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
18099,土钉墙的坡比（高宽比）≤________，倾角________，间距________m。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,13,,,True
18100,基坑工程施工________，由________单位委托有资质的第三方监测单位实施现场监测，________单位编制监测方案，并经________方、________方、________方等认可。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,44,,,True
18101,降水常用的方法有________、________、________、________、________、________等。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,9,,,True
18102,填土应从场地________处开始，由________而________整个宽度分层铺填。每层虚铺厚度应根据________确定。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,30,,,True
18103,填土施工时，振动压实机的分层厚度________mm，每层压实________遍。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,20,,,True
18104,基坑验槽应由__________________________________组织，施工单位会同________、________、________、________等单位共同进行。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
18106,基坑工程每天应安排专人巡视检查，巡视检查的主要内容包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,28,,,True
18107,基坑工程每日应安排专人巡视检查，巡视检查方法包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,25,,,True
18108,基坑开挖时，应对哪些内容进行经常复测检查？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,19,,,True
18112,锤击沉桩法施工时，当预制桩混凝土强度达到________%后方可起吊，达到________%后方可运输，达到________%后方可打桩。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,38,,,True
18113,锤击沉桩法接桩接头宜高出地面________m，接桩方法分为________、________、________等。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
18114,锤击桩终止沉桩标准：终止沉桩应以桩端________控制为主，________控制为辅，当桩终端达到坚硬、硬塑黏性土、中密以上粉土、砂土、碎石土及风化岩时，可以________控制为主，桩端________控制为辅。当贯入度达到设计要求而桩端标高未达到时，应________时可予,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,92,,,True
18115,泥浆护壁法钻孔灌注桩施工工艺流程：场地平整→桩位放线→开挖浆池、浆沟→护筒理设→钻机就位、孔位校正→成孔、泥浆循环、清除废浆、泥渣→________→________→________→________→浇筑水下混凝土→成桩。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,63,,,True
18116,泥浆护壁钻孔灌注桩清孔方法包括________清孔、________清孔、________清孔。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
18117,泥浆护壁钻孔灌注桩水下混凝土超灌高度应高于设计桩顶标高________m以上，充盈系数≥________。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,33,,,True
18118,桩基验收检测时，先进行________________检测，后进行________________检测。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,17,,,True
18119,混凝土基础设计使用年限达到100年的地下结构和构件，其迎水面的钢筋保护层厚度≥________mm；当无垫层时，≥________mm。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,42,,,True
18120,大体积基础：混凝土浇筑体最大温升值≤________℃，混凝土浇筑体里表温差不宜大于________℃，拆除保温覆盖混凝土体表面与大气温差≤________℃，混凝土的降温速率不宜大于________℃/d。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,59,,,True
18121,大体积混凝土浇筑体内监测点布置，应反映混凝土浇筑内________、________、________、________；测温点位置沿混凝土浇筑体厚度方向应至少布置________、________、________温度测点，测点间距不宜大于________mm；混凝土浇筑体表层,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,109,,,True
18124,桩基验收检测的受检桩选择条件包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,18,,,True
18125,混凝土输送和布料设备包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,14,,,True
18126,大体积混凝土水平施工缝的位置及间歇时间，应根据哪些因素确定？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,28,,,True
18138,模板工程设计原则包括________性、________性、________性。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,13,,,True
18139,对跨度≥4m的现浇钢筋混凝土梁、板模板设计无要求时，按构件跨度________高度起拱。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,31,,,True
18140,当受拉钢筋直径大于________mm、受压钢筋直径大于________mm时，不宜采用绑扎搭接接头。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,28,,,True
18141,HPB300级光圆钢筋冷拉率不宜大于________%，HRB400、HRB500级带肋钢筋冷拉率不宜大于________%。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,33,,,True
18142,框架梁的上部钢筋接头位置宜设置在________跨度范围内，下部钢筋接头位置宜设置在________跨度范围内。板的上部钢筋接头位置宜设置在________跨度范围内，下部钢筋接头位置宜设置在________跨度范围内。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,74,,,True
18143,混凝土泵或泵车应尽可能靠近浇筑地点，浇筑时由________至________进行。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,24,,,True
18144,有主次梁楼板宜顺________梁方向浇筑，单向板宜沿板的________边方向浇筑。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,25,,,True
18145,填充后浇带，可采用________混凝土，强度等级比原结构强度________，并保持至少________d的湿润养护。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,31,,,True
18146,混凝土浇筑后应及时进行保湿养护，保湿养护可采用________、________、________等方式。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,25,,,True
18147,砌体墙上留置临时施工洞口净宽度不应大于________，其侧边距交接处墙面不应小于________。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,32,,,True
18148,马牙槎施工应先________________，然后________________，最后________________。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,11,,,True
18149,马牙槎应先________后________，每一马牙槎沿高度方向的尺寸≤________mm，墙与柱应沿高度方向每________mm设2φ6拉结筋。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,35,,,True
18150,正常施工条件下，砖砌体每日砌筑高度宜控制在________m。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,20,,,True
18151,砖柱不得采用________砌法。多孔砖的孔洞应________于受压面砌筑。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
18152,混凝土小型空心砌块应将生产时的底面朝________砌于墙上，应对孔错缝搭砌。单排孔小砌块搭接长度应为块体长度的________，多排孔小砌块搭接长度不宜小于小砌块长度________。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,65,,,True
18153,正常施工条件下，小砌块砌体每日砌筑高度宜控制在________m。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,22,,,True
18154,在厨房、卫生间、浴室等处采用轻骨料混凝土小型空心砌块、蒸压加气混凝土砌块砌筑墙体时，墙底部宜________________，其高度宜为________mm。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,47,,,True
18155,钢结构构件的连接方法有________、________、________。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,11,,,True
18156,高强度螺栓和焊接并用的连接节点，当设计文件无规定时，宜按先________后________的施工顺序。高强度螺栓连接副的初拧、复拧、终拧应在________h内完成。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,53,,,True
18157,装配式根据预制构件的重量、形状、尺寸、作业半径等要求选择吊具和起重设备。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,32,,,True
18158,装配式预制构件吊装应采用慢起、稳升、缓放的操作方式。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,23,,,True
18159,装配式预制构件起吊时，吊索水平夹角不宜小于60°，不应小于45°。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,28,,,True
18160,装配式外墙板宜采用立式运输，外饰面层应朝外，梁、板、楼梯、阳台宜采用水平运输。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,33,,,True
18161,装配式预制构件采用靠放架立式运输时，构件与地面倾斜角应大于80°，构件应对称靠放，每侧≤2层,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,41,,,True
18162,装配式预制构件水平运输时，预制梁、柱构件叠放不宜超过3层，板类构件叠放不宜超过6层。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,38,,,True
18163,装配式结构中，对预制柱、墙板构件的上部斜支撑，其支撑点距离板底的距离不宜小于构件高度的2/3，且不应小于构件高度的1/2。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,54,,,True
18164,装配式混凝土结构预制构件安装后，预制墙板、柱等竖向构件对安装位置、安装标高、垂直度进行校核和调整。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,44,,,True
18165,装配式混凝土结构预制构件安装后，叠合构件、预制梁等水平构件对安装位置、安装标高进行校核和调整。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,43,,,True
18166,装配式混凝土结构预制构件安装后，相邻水平预制构件对平整度、高低差、拼缝尺寸进行校核和调整。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,41,,,True
18167,装配式预制柱宜按照角柱、边柱、中柱顺序进行安装，与现浇部分连接的柱宜先行安装。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,35,,,True
18168,装配式预制梁或叠合梁安装顺序应遵循先主梁后次梁，先低后高。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,27,,,True
18177,钢筋加工包括哪些工作？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,10,,,True
18178,钢筋可以在冷拉或调直过程中除锈，也可采用哪些除锈方法？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,25,,,True
18179,填充后浇带的要求有哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,11,,,True
18180,混凝土浇筑后应及时进行保湿养护，保湿养护的方式包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,26,,,True
18181,混凝土浇筑后应及时进行保湿养护，养护方式的确定因素包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,28,,,True
18182,混凝土浇筑过程中，应经常观察哪些内容？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,17,,,True
18183,高强度螺栓连接处摩擦面的处理方法包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,20,,,True
18184,根据结构特点和现场施工条件，大跨度空间钢结构的安装方法包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,30,,,True
18185,装配式混凝土结构中，预制构件钢筋的连接方式包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,24,,,True
18186,装配式采用钢筋套筒灌浆连接、钢筋浆锚搭接连接的预制构件就位前，应检查哪些内容？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,36,,,True
18187,装配式外墙板接缝防水施工中，密封材料嵌填的施工质量要求包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,30,,,True
18188,脚手架永久荷载和可变荷载应分别包括哪些内容？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
18211,屋面工程防水设计工作年限不应低于________年。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,17,,,True
18212,结构找坡坡度≥________%，材料找坡________%，檐沟、天沟纵向找坡≥________%，找坡层最薄处厚度≥________mm。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,26,,,True
18213,屋面卷材平行屋脊的搭接缝应________流水方向铺贴，同一层相邻两幅卷材短边搭接缝错开不小于________mm，上下层卷材长边搭接缝应错开不小于幅宽的________。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,57,,,True
18214,屋面檐沟和天沟的防水层下应增设附加层，附加层伸入屋面的宽度≥________mm。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,28,,,True
18215,女儿墙泛水处的防水层下应增设附加层，附加层在平面和立面的宽度均≥________mm。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,30,,,True
18216,屋面采用喷涂硬泡聚氨酯保温层施工时，喷嘴与施工基面间距由________确定，一个作业面应________喷涂完成，每遍喷涂厚度≤________mm，喷涂后________min严禁上人。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,52,,,True
18217,屋面采用现浇泡沫混凝土保温层施工时，浇注出口离基层不宜超过________m，泵送时应采取________压泵送，每层浇筑厚度不宜超过________mm，终凝后养护时间≥________d。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,54,,,True
18218,地下防水混凝土抗渗等级不得小于________。其试配混凝土的抗渗等级应比设计要求提高________MPa。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,34,,,True
18219,地下防水混凝土砂含泥量不大于________%，泥块含量不大于________%。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
18220,地下防水混凝土应________连续浇筑，分层厚度≤________mm。并应采用机械振捣，避免________。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,26,,,True
18221,地下墙体水平施工缝应留在高出底板表面≥________mm的墙体上。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,22,,,True
18222,地下防水混凝土应在________及时养护，养护时间≥________d。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,17,,,True
18223,地下水泥砂浆防水层________，应及时进行养护，表面湿润养护时间不得少于________d。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,28,,,True
18229,建筑外墙整体防水设计应包括哪些内容？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,17,,,True
18230,建筑外墙节点构造防水设计应包括哪些交接部位？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
18240,玻璃幕墙开启窗的开启角度不宜大于________°。开启距离不宜大于________mm。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,24,,,True
18246,施工BIM模型内容包括________模型、________模型、________模型。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,14,,,True
18247,利用物联网技术，集成各类智能终端设备建立现场劳务工人信息化系统，实现________管理、________管理、________管理、________管理、________管理、________监管、________管理以及基于业务的各类统计分析等，提高项目现场劳务用工管理水平。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,74,,,True
18248,智能建造新技术中，绿色施工技术包括哪些内容？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,20,,,True
18249,绿色施工技术中，施工现场水收集综合利用技术包括哪些内容？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,26,,,True
18250,建筑垃圾减量化与资源化利用技术中，可回收的建筑垃圾包括哪些内容？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,30,,,True
18251,施工现场太阳能光伏发电照明技术，适用于施工现场哪些场所的临时照明？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,31,,,True
18252,绿色施工技术中，施工扬尘控制技术包括哪些内容？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
18253,绿色施工技术中，工具式定型化临时设施包括哪些内容？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,23,,,True
18254,智慧工地信息技术包括哪些内容？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,14,,,True
18255,智慧工地的电子商务采购平台主要包括哪些功能？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
18256,智慧工地的建筑垃圾监管技术中，建筑垃圾综合监管信息平台对施工现场信息化管理的环节包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,43,,,True
18257,防水混凝土的冬期施工，混凝土养护应采用______、______、______、______等方法。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
18258,混凝土宜采用______色涂装的混凝土搅拌运输车运输。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,20,,,True
18261,建设单位应当自领取施工许可证之日起______个月内开工。因故不能按期开工的，应当在期满前向发证机关申请延期，并说明理由；延期以______次为限，每次不超过______个月。既不开工又不申请延期或者超过延期次数、时限的，施工许可证自行废止。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,94,,,True
18263,根据《建设工程安全生产管理条例》规定，建设单位应当向施工单位提供施工现场及毗邻区域内的哪些地下管线资料？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,48,,,True
18264,工程建设活动中的工程档案形式包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,18,,,True
18267,连墙点的水平间距≤______跨，竖向间距≤______步，连墙点之上架体的悬臂高度≤______步。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,27,,,True
18268,支撑脚手架应设置竖向和水平剪刀撑，每道竖向剪刀撑的宽度应为______m，剪刀撑斜杆的倾角应在______之间。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,40,,,True
18269,危大工程实行分包并由分包单位编制专项施工方案的，专项施工方案应当由______审核签字并加盖单位公章。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,43,,,True
18270,对于超过一定规模的危大工程，实行施工总承包的，由______单位组织召开专家论证会。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,33,,,True
18271,专家应当从地方人民政府住房城乡建设主管部门建立的专家库中选取，符合专业要求且人数不得少于______名。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,44,,,True
18272,脚手架搭设达到设计高度或安装就位后，进行脚手架检查验收的内容包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,33,,,True
18273,危大工程专项施工方案内容包括哪些？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,16,,,True
18274,根据《施工现场建筑垃圾减量化技术标准》JGJ/T 498-2024有关规定，施工现场建筑垃圾减量化工作应遵循哪些总体原则？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,50,,,True
18275,施工现场哪些临时设施宜采用重复利用率高的标准化临时设施？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,27,,,True
18276,根据《国务院关于调整完善工业产品生产许可证管理目录的决定》(国发〔2024〕11号），省级工业产品生产许可证主管部门对哪些产品品种实施工业产品生产许可证管理？,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,71,,,True
18280,冬季非透光围护结构内表面温度的检验应在供暖系统正常运行后进行，检测持续时间≥______h。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,36,,,True
18281,夏季非透光围护结构内表面最高温度的检验应在围护结构施工完成______个月后进行，检测持续时间≥______h。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,40,,,True
18282,施工质量验收应包括______工程、______工程、______工程、______施工质量验收。,非案例题:教材习题被误标 question_type=case_study,no_question_text,textbook_exercise,,,21,,,True
